6	336	27	16	16	62002
6	352	27	16	16	62003
6	320	43	16	16	62004
6	336	43	16	16	62005
6	352	43	16	16	62006

6	640	43	16	16	62001
6	656	43	16	16	62002
6	672	43	16	16	62003
6	640	59	16	16	62004
6	656	59	16	16	62005
6	672	59	16	16	62006

6	720	73	16	16	62001
6	736	73	16	16	62002
6	752	73	16	16	62002
6	768	73	16	16	62002
6	784	73	16	16	62003
6	720	89	16	16	62004
6	736	89	16	16	62005
6	752	89	16	16	62005
6	768	89	16	16	62005
6	784	89	16	16	62006

6	1168	41	16	16	62001
6	1184	41	16	16	62002
6	1200	41	16	16	62003
6	1168	57	16	16	62004
6	1184	57	16	16	62005
6	1200	57	16	16	62006

6	1648	41	16	16	62001
6	1664	41	16	16	62002
6	1680	41	16	16	62002
6	1696	41	16	16	62002
6	1712	41	16	16	62003
6	1648	57	16	16	62004
6	1664	57	16	16	62005
6	1680	57	16	16	62005
6	1696	57	16	16	62005
6	1712	57	16	16	62006

6	2320	57	16	16	62001
6	2336	57	16	16	62002
6	2352	57	16	16	62003
6	2320	73	16	16	62004
6	2336	73	16	16	62005
6	2352	73	16	16	62006

#Sky background  (7: Flower, 8: Star, 9: Mushroom)
6	112	-199	16	16	62007
6	224	-167	16	16	62008
6	256	-199	16	16	62009
6	256	-167	16	16	62009
6	288	-151	16	16	62008
6	304	-151	16	16	62007
6	336	-199	16	16	62007
6	368	-167	16	16	62007
6	592	-183	16	16	62007
6	608	-183	16	16	62008
6	672	-215	16	16	62008
6	752	-215	16	16	62007
6	752	-183	16	16	62007
6	800	-215	16	16	62008
6	832	-199	16	16	62009
6	960	-167	16	16	62009
6	1104	-119	16	16	62007
6	1184	-103	16	16	62008
6	1216	-103	16	16	62009
6	1264	-183	16	16	62007
6	1360	-199	16	16	62007
6	1392	-87	16	16	62007
6	1456	-135	16	16	62007
6	1488	-151	16	16	62007
6	1504	-167	16	16	62008
6	1504	-135	16	16	62008
6	1616	-199	16	16	62007
6	1680	-167	16	16	62007
6	1728	-167	16	16	62009
6	1865	-151	16	16	62009
6	1920	-215	16	16	62009
6	1920	-87	16	16	62009
6	1952	-215	16	16	62008
6	2112	-119	16	16	62009
6	2224	-151	16	16	62007
6	2384	-231	16	16	62007
6	2416	-87	16	16	62007
6	2448	-231	16	16	62007

#Dark background
19	2480	168	16	16	21	190001	190002	190002	0
19	2480	152	16	16	21	190001	190002	190002	0
19	2480	136	16	16	21	190001	190002	190002	0
19	2480	120	16	16	21	190001	190002	190002	0
19	2480	104	16	16	21	190001	190002	190002	0
19	2480	88	16	16	21	190001	190002	190002	0
19	2480	72	16	16	21	190001	190002	190002	0
19	2480	56	16	16	21	190001	190002	190002	0
19	2480	40	16	16	21	190001	190002	190002	0
19	2480	24	16	16	21	190001	190002	190002	0
19	2480	8	16	16	21	190001	190002	190002	0
19	2480	-8	16	16	21	190001	190002	190002	0
19	2480	-24	16	16	21	190001	190002	190002	0
19	2480	-40	16	16	21	190001	190002	190002	0
19	2480	-56	16	16	21	190001	190002	190002	0
19	2480	-72	16	16	21	190001	190002	190002	0
19	2480	-88	16	16	21	190001	190002	190002	0
19	2480	-104	16	16	21	190001	190002	190002	0
19	2480	-120	16	16	21	190001	190002	190002	0
19	2480	-136	16	16	21	190001	190002	190002	0
19	2480	-152	16	16	21	190001	190002	190002	0
19	2480	-168	16	16	21	190001	190002	190002	0
19	2480	-184	16	16	21	190001	190002	190002	0
19	2480	-200	16	16	21	190001	190002	190002	0
19	2480	-216	16	16	21	190001	190002	190002	0
19	2480	-232	16	16	21	190001	190002	190002	0

#Dark bush
6	2577	168	16	16	63001
6	2593	168	16	16	63002
6	2592	152	16	16	63003
6	2592	136	16	16	63003
6	2592	120	16	16	63003
6	2592	104	16	16	63003
6	2592	88	16	16	63001
6	2608	88	16	16	63002
6	2608	104	16	16	63004
6	2608	120	16	16	63001
6	2624	120	16	16	63002
6	2624	136	16	16	63004
6	2624	152	16	16	63001
6	2640	152	16	16	63002
6	2640	168	16	16	63004

6	2753	168	16	16	63001
6	2769	168	16	16	63002
6	2769	152	16	16	63003
6	2769	136	16	16	63001
6	2785	136	16	16	63002
6	2785	152	16	16	63004
6	2785	168	16	16	63004

#Portal 
50	2683	100	2




#Color box: x, y, width, height, beginSpriteId, middleSpriteId endSpriteId, isVertical
#Blue
7	272	104	16	16	3	71001	71002	71003	0
7	272	120	16	16	3	71004	71005	71006	0
7	272	136	16	16	3	71004	71005	71006	0
7	272	152	16	16	3	71004	71005	71006	0
7	272	168	16	16	3	71007	71008	71009	0
7	316	108	8	8	9	74000	75000	75000	1
#Pink
7	240	136	16	16	3	70001	70002	70003	0
7	240	152	16	16	3	70004	70005	70006	0
7	240	168	16	16	3	70007	70008	70009	0
7	284	140	8	8	5	74000	75000	75000	1
#White
7	512	168	16	16	4	73007	73008	73009	0
7	512	152	16	16	4	73004	73005	73006	0
7	512	136	16	16	4	73004	73005	73006	0
7	512	120	16	16	4	73004	73005	73006	0
7	512	104	16	16	4	73004	73005	73006	0
7	512	88	16	16	4	73004	73005	73006	0
7	512	72	16	16	4	73001	73002	73003	0
7	572	76	8	8	13	74000	75000	75000	1
#Pink 
7	464	168	16	16	4	70007	70008	70009	0
7	464	152	16	16	4	70004	70005	70006	0
7	464	136	16	16	4	70004	70005	70006	0
7	464	120	16	16	4	70004	70005	70006	0
7	464	104	16	16	4	70001	70002	70003	0
7	524	108	8	8	9	74000	75000	75000	1
#Green 
7	400	168	16	16	5	72007	72008	72009	0
7	400	152	16	16	5	72004	72005	72006	0
7	400	136	16	16	5	72001	72002	72003	0
7	476	140	8	8	5	74000	75000	75000	1
#Green
7	512	168	16	16	6	72007	72008	72009	0
7	512	152	16	16	6	72001	72002	72003	0
7	604	156	8	8	3	74000	75000	75000	1
#Blue
7	1328	168	16	16	7	71007	71008	71009	0
7	1328	152	16	16	7	71004	71005	71006	0
7	1328	136	16	16	7	71004	71005	71006	0
7	1328	120	16	16	7	71004	71005	71006	0
7	1328	104	16	16	7	71004	71005	71006	0
7	1328	88	16	16	7	71001	71002	71003	0
7	1436	92	8	8	11	74000	75000	75000	1
#Pink
7	1296	168	16	16	7	70007	70008	70009	0
7	1296	152	16	16	7	70004	70005	70006	0
7	1296	136	16	16	7	70004	70005	70006	0
7	1296	120	16	16	7	70001	70002	70003	0
7	1404	124	8	8	7	74000	75000	75000	1
#Green
7	1264	168	16	16	7	72007	72008	72009	0
7	1264	152	16	16	7	72001	72002	72003	0
7	1372	156	8	8	3	74000	75000	75000	1
#Green
7	2176	168	16	16	3	72007	72008	72009	0
7	2176	152	16	16	3	72004	72005	72006	0
7	2176	136	16	16	3	72004	72005	72006	0
7	2176	120	16	16	3	72004	72005	72006	0
7	2176	104	16	16	3	72004	72005	72006	0
7	2176	88	16	16	3	72004	72005	72006	0
7	2176	72	16	16	3	72004	72005	72006	0
7	2176	56	16	16	3	72004	72005	72006	0
7	2176	40	16	16	3	72001	72002	72003	0
7	2220	44	8	8	17	74000	75000	75000	1
#Pink
7	2144	168	16	16	3	70007	70008	70009	0
7	2144	152	16	16	3	70004	70005	70006	0
7	2144	136	16	16	3	70001	70002	70003	0
7	2188	140	8	8	5	74000	75000	75000	1
#Pink
7	1312	-103	16	16	4	70001	70002	70003	0
7	1312	-87	16	16	4	70007	70008	70009	0
7	1372	-99	8	8	4	74000	75000	77000	1
7	1316	-75	8	8	7	76000	75000	75000	0

# MARIO
0	20	10

#Flower
13	360	146	2

#Chimney
8	352	137	16	16	3	80001	80003	80003	1	1
8	368	137	16	16	3	80002	80004	80004	1	1

8	1792	152	16	16	2	80001	80003	80003	1	1
8	1808	152	16	16	2	80002	80004	80004	1	1

8	1856	137	16	16	3	80001	80003	80003	1	1
8	1872	137	16	16	3	80002	80004	80004	1	1

8	2256	-119	16	16	12	80001	80003	80003	1	2
8	2272	-119	16	16	12	80002	80004	80004	1	2

8	2256	153	16	16	2	80003	80003	80003	1	1
8	2272	153	16	16	2	80004	80004	80004	1	1

8	2320	153	16	16	2	80001	80003	80003	1	1
8	2336	153	16	16	2	80002	80004	80004	1	1




#COIN
4	1073	89
4	1105	57
4	1137	25
4	1169	-7
4	1201	-39

4	1329	-151
4	1345	-151
4	1361	-151
4	1473	-119
4	1489	-119
4	1537	-97
4	1553	-97
4	1569	-97
4	1585	-97
4	1617	-119
4	1633	-119
4	1649	-119
4	1665	-119
4	1697	-87
4	1729	-119
4	1761	-103
4	1841	-103

#BRICK
1	624	168	21000

1	1504	105	21000
1	1520	105	21000

1	1568	168	21000
1	1584	168	21000
1	1600	168	21000
1	1584	152	21000
1	1600	152	21000
1	1600	136	21000

1	1664	168	21000
1	1680	168	21000
1	1696	168	21000
1	1664	152	21000
1	1680	152	21000
1	1664	136	21000

1	2256	73	21000
1	2272	73	21000
1	2256	137	21000
1	2272	137	21000

1	2223	184	20003
1	2256	184	20001

#[?] Gift Box: x, y, animationId, type(0: coin, 1 : mushroom, 2: leaf)
9	176	121	91000	0
9	192	121	91000	0
9	224	73	91000	0
9	240	73	91000	1
9	416	89	91000	0
9	656	153	91000	2
9	704	121	91000	0
9	1472	137	91000	0
9	1440	-103	91000	0

#Brick Gift Box: x, y, animationId
9	1952	168	91001	0
9	1968	168	91001	0
9	1984	168	91001	0
9	2000	168	91001	0
9	2016	168	91001	0
9	2032	168	91001	0
9	2048	168	91001	0
9	1968	152	91001	0
9	1984	152	91001	0
9	2000	152	91001	0
9	2016	152	91001	0
9	2032	152	91001	0
9	1984	136	91001	0
9	2000	136	91001	0
9	2016	136	91001	0
9	2032	136	91001	0
9	2096	168	91001	0
9	2112	168	91001	0
9	2096	152	91001	0


#Goomba
#2	300	10



#Platform
5	0	184	16	16	39	20001	20002	20003

5	624	168	16	16	29	20001	20002	20003
5	624	184	16	16	29	20004	20005	20006

5	1152	184	16	16	22	20001	20002	20003
5	1536	184	16	16	5	20001	20002	20003
5	1664	184	16	16	36	20001	20002	20003
5	2256	184	16	16	35	20001	20002	20003

5	1408	-39	16	16	4	20008	20008	20008
5	1488	-55	16	16	13	20008	20008	20008

#Hidden map
5	1967	200	16	16	8	20007	20007	20007
5	1967	216	16	16	8	20007	20007	20007
5	1967	232	16	16	8	20007	20007	20007
5	1967	248	16	16	8	20007	20007	20007
5	1967	264	16	16	8	20007	20007	20007
5	1967	280	16	16	8	20007	20007	20007
5	1967	296	16	16	8	20007	20007	20007
5	1967	312	16	16	8	20007	20007	20007
5	1967	328	16	16	8	20007	20007	20007
5	1967	344	16	16	8	20007	20007	20007
5	1967	360	16	16	32	20007	20007	20007
5	1967	376	16	16	32	20007	20007	20007
5	2223	344	16	16	16	20007	20007	20007
5	2239	328	16	16	15	20007	20007	20007
5	2255	312	16	16	14	20007	20007	20007
5	2271	296	16	16	13	20007	20007	20007
5	2287	280	16	16	12	20007	20007	20007
5	2303	264	16	16	11	20007	20007	20007
5	2351	248	16	16	8	20007	20007	20007
5	2351	232	16	16	8	20007	20007	20007
5	2351	216	16	16	8	20007	20007	20007
5	2351	200	16	16	8	20007	20007	20007
5	2127	200	16	16	12	20007	20007	20007
#Hidden chimney
8	2095	200	16	16	2	81003	81001	81001	1	1
8	2111	200	16	16	2	81004	81002	81002	1	1

8	2319	200	16	16	2	81003	81001	81001	1	3
8	2335	200	16	16	2	81004	81002	81002	1	3
#Hidden background
19	2127	216	16	16	12	190002	190002	190002	0
19	2095	232	16	16	16	190002	190002	190002	0
19	2095	248	16	16	16	190002	190002	190002	0
19	2095	264	16	16	13	190002	190002	190002	0
19	2095	280	16	16	12	190002	190002	190002	0
19	2095	296	16	16	11	190002	190002	190002	0
19	2095	312	16	16	10	190002	190002	190002	0
19	2095	328	16	16	9	190002	190002	190002	0
19	2095	344	16	16	8	190002	190002	190002	0
#Hidden coin
4	2193	235
4	2209	235
4	2177	251
4	2225	251
4	2225	267
4	2193	283
4	2209	283
4	2225	299
4	2225	315
4	2177	315
4	2193	331
4	2209	331






# KOOPAS 

3	590	130

# WINGEDGOOMBA
#10	800	10
#GOOMBA
2	224	168
2	560	168


21	125	217

